author_name,rating,text
陳宜菁,5,"非常值得推薦的健身房，XD環境尚可，會籍費用不高，交通方便，店員禮貌度極佳，氣氛熱鬧, 有音樂，女廁清潔度一百分，課程安排時間及課表符合個人需求，可以依造自己的身體狀況跟教練進行調整及溝通，很好講話啦~~
💪💪💪請找(冠毅)教練上課，值得推薦一波的好教練，加入船長行列吧!💪💪💪

(來源:個人待三年以上心得)"
老吳Joseph Wu,5,沒有華麗的裝潢及話術，只有專業的教練讓你從不會到會為止，價格也很親民，也因為人氣很旺，如果進到館內櫃檯沒人，可以直接進去找教練幫忙喔！
Chloe Wu,5,教練專業且熱心，來運動的大家都很nice❤新手或想培養運動習慣的人若希望由專業教練指導的話，推薦這裡！物超所值👍
William Lee,5,台大學長開的健身房
YS Lin,5,"教練很願意教你正確的動作，即便沒有買教練課程
健身房氣氛很好，大家都很友善"
JayT,5,CP值高，友善的環境，沒受防疫影响，台北不多的最愛綠洲
Vincent Chang,5,"雖然器材舊但館長人超好
溫馨的健身房"
沈智豪,5,都沒人。很讚。
Belong Him,4,很實在的傳統健身房，印象不錯
Sophia Chuang,5,"場地不華麗，甚至有些老舊，但是滿滿的人情味是外面連鎖健身房完全比不上的！
器材個個好用，會員臥虎藏龍，大哥大姐、年輕人皆認真練習，不是那種愛秀肌肉的小屁孩（偶爾還是會有哈哈）只要虛心請教，這裡可以學到很多。

沒有買課壓力，不會亂推銷蒼蠅嗡嗡嗡，新來參觀的人不免俗會介紹課程，但不會像別家那樣瘋狂。 …"
James Su,5,教練很好很專業 一定要買教練課很划算
Nicc Zhang,5,"Eason教練 讚！
來北健指名找eason教練"
HungChou Hsieh,4,環境比較舊，不過收費便宜
Kelly Lin,5,教練親切，器材種類多，人潮不會太擁擠
羅國榮,5,"設備齊全，收費低廉，不像其他大型健身中心，一直推銷課程！
缺點地方較小！
適合有心運動的人！
講究品牌和氣派的人，不適合！"
許松仁,5,教練很有耐心的幫會員們安排最適當的課程，對於運動技巧及安全方面的指導更是不遺餘力。
趙桄德,5,五星推薦全台北最好的健身房！
陳泰宇,5,某個剛剛陸軍經過  覺得店很好的軍人
朱育沛,5,練舉重好地方！！
阮彥禎,5,很推 偶爾人很多
patrick chang,5,教練不錯費用也合理，適合想健身的初學者與進階者
kuragespica,5,"店長親切，費用便宜
或許場地沒有那麼新穎，但是乾淨明亮
冷氣也夠強不會悶。
重點不會有教練或業務一直嘰嘰嘰的推銷課程(?"
Quendi Cala,3,"環境不算極佳，但價格便宜。因此CP還可接受。浴室的整潔僅能說勉強可以接受。
只是2015-2016兩位股東彼此的糾紛造成許多客人會籍受到影響，對於此處的使用或消防執照是否合格建議要多加查證。"
Phoebe Pan,5,自主訓練進階者超划算場所，初階者去也會感受到濃濃運動氣息！
施筑云,4,地下室有悶悶的味道，但來練習的人素質都不錯，滿猛的
Kai Hsu,5,器材雖簡易，卻實為健身運動的好場地，尤其是店長非常熱情、細心指導
Kirk Chu,5,超讚
小孟陳,5,"教練很親切，單純想健身的人適合來這裡，想跟課程的就不適合"""
蔡育昌,5,CP值超高的健身房 健身同伴們每個專業又猛猛的 下班運動健身好去處
Hsiao-Ting Wang,5,教練很親切，單純想健身的人適合來這裡，想跟課程的就不適合
tony701231,4,很便宜的健身房，但在地下室，器材也有點老舊
Jiahung Li,4,老舊但是還蠻便宜的。會有很多巨巨！
Jain Hirookie,4,地方不錯，簡單夠練。
洪智杰,4,環境單純，適合健身運動愛好者。
Hans Chang,5,"無時間限制, 教練友善, 不推銷課程"
Ernest Cheng,1,推薦體育客或其他健身房。
大漠附離,4,很不錯的運動地方，很多人
cracky chen,4,教練親切，環境勤於打掃
楊曜丞,4,還不錯吧 年費便宜
鼻毛大都督,5,便宜 專業 雜魚少
欽原張,5,教練們很熱心
何威融,4,很多國手和強者都會出現
