author_name,rating,text
鄧行彣,5,餐點好吃，吃飯拍照的好地方。
ABBOTT HSU,2,打翻水濺到客人也不會說報歉，不懂為什麼
胡家瑞（Ray）,2,"東西有特色
但有點跟價位不符"
張齊郡Julie,5,東西好吃 價格很親民!
竇代明,4,沒吃過，不知道好吃嗎?
李翊,4,火鍋湯頭令人回味
Raye yue,5,"(由 Google 提供翻譯) 味道不錯，量太大了.服務態度又好

(原始評論)
味道不错，量太大了.服务态度又好"
akane gong,5,"(由 Google 提供翻譯) 味道很棒！點的是咖哩牛培根蓋飯的套餐，東西超多，牛肉超足的，而且速度很快。

(原始評論)
味道很棒！點的是咖喱牛培根蓋飯的套餐，東西超多，牛肉超足的，而且速度很快。"
Adeline Low,3,"(由 Google 提供翻譯) 食物適中

(原始評論)
food was moderately alright"
Jason Hou,2,"(由 Google 提供翻譯) 普普通通而已

(原始評論)
普普通通而已"
黎明龙,5,"(由 Google 提供翻譯) nice food n healthy 價錢公道、衝著周董頭文子D電影，裡頭有86喔！謀殺我很多記憶卡，贊！

(原始評論)
nice food n healthy 价钱公道、冲着周董头文子D电影，里头有86喔！谋杀我很多记忆卡，赞！"
Kenneth Wong,4,"(由 Google 提供翻譯) 食物很好，喝...所以大聲笑

(原始評論)
The food is nice , drinks... So so   lol"
廖部祺,1,
Sunny Yap,5,
TY T,5,
Gan Siow Hong,5,
Lucy Liu,5,
Ricky Yeh,4,
張耀文 James,4,
張君揚,4,
Kwan Jr Feng,3,
