author_name,rating,text
周山水,5,精緻的獨立空間，專人教練協助，只要肯好好跟著指示教導做，相信效果看得見
愛愛LOVE經記部,5,"愉快的運動經驗❤️
讓我期待每週的上課時間。
體脂肪從33%降低到了23%，好開心🥳
最愛Rinco 教練了❤️專業又親切！
推薦💯💯💯"
asu sugi,5,花了3個月的時間，一週2次的健身+飲食控制的方式，我瘦了7公斤。重點是肚子肥肉都不見了好開心🥳教練他們很用心，課程內容都是客製化，教練看我的每一天的狀態再調整今天的健身menu。因為這3個月的經驗，我對減肥的方式改變了，非常感謝。非常值得✨讚
楊承翰,5,教練都很專業，有心練習調整飲食成效卓著
林湘海,5,"非常舒服的空間、很棒的教練。
我在這減了20kg。非常值得！"
秋蘋,5,讚～真健康無痛的瘦下來了。
Geena Lin,5,教練細心指導，環境佳
Jasmin Su,5,教練超親切的啦！
OM EN (Omen),5,用心經營
Richard Lin,5,"(由 Google 提供翻譯) 如果您正認真減肥並保持健康，則可排名第一。

(原始評論)
#1 place if you are serious of losing weight and get fit."
謝可可,5,"(由 Google 提供翻譯) 好棒棒

(原始評論)
好棒棒"
samuel cho,5,
張熒娟,5,
陳阿萍,1,
